o_zone_id,d_zone_id,volume
326,305,3.046000
326,306,3.446000
326,307,5.047000
326,308,7.945000
326,309,2.443000
326,310,1.543000
326,311,1.375000
326,312,1.886000
326,313,5.935000
326,314,1.547000
326,315,3.066000
326,316,1.585000
326,318,1.218000
326,320,1.971000
326,321,2.433000
326,324,1.108000
326,325,1.589000
326,327,14.047000
326,328,4.312000
326,329,12.700000
326,330,14.709000
326,331,13.744000
326,332,5.346000
326,333,29.038000
326,334,21.733000
326,335,19.573000
326,336,1.898000
326,337,3.491000
326,338,2.086000
326,340,3.336000
326,341,3.147000
326,343,2.535000
326,346,1.013000
326,349,1.008000
326,351,2.882000
326,352,2.059000
326,353,1.462000
326,356,5.879000
326,357,2.827000
326,365,1.611000
326,366,2.483000
326,369,2.698000
326,374,1.908000
326,383,1.264000
326,386,1.092000
326,391,1.218000
326,392,1.191000
326,393,1.580000
326,394,1.173000
326,395,1.025000
326,401,1.097000
326,438,1.344000
326,439,1.032000
326,441,1.043000
326,445,2.252000
326,448,1.602000
326,509,1.093000
327,194,1.437000
327,195,1.115000
327,196,1.802000
327,209,1.304000
327,210,1.294000
327,213,1.502000
327,215,1.523000
327,223,1.052000
327,227,1.244000
327,228,1.165000
327,230,1.335000
327,232,1.796000
327,233,4.719000
327,234,5.561000
327,235,2.884000
327,236,2.138000
327,237,1.693000
327,239,4.632000
327,240,2.770000
327,241,1.711000
327,242,5.617000
327,243,1.046000
327,244,1.817000
327,247,1.708000
327,248,1.887000
327,249,1.416000
327,250,2.078000
327,251,3.022000
327,252,2.383000
327,253,1.245000
327,254,2.871000
327,270,1.229000
327,272,1.377000
327,294,1.023000
327,297,1.562000
327,298,1.790000
327,299,3.769000
327,300,1.380000
327,301,3.364000
327,302,1.242000
327,303,1.121000
327,304,1.908000
327,305,1.398000
327,306,1.451000
327,307,2.855000
327,308,2.842000
327,309,1.471000
327,313,2.624000
327,315,2.250000
327,318,1.004000
327,320,1.271000
327,321,2.000000
327,324,1.360000
327,325,2.776000
327,326,11.648000
327,328,5.055000
327,329,10.969000
327,330,7.357000
327,331,10.456000
327,332,4.358000
327,333,21.256000
327,334,12.264000
327,335,13.469000
327,336,1.155000
327,337,1.436000
327,340,1.723000
327,341,1.341000
327,343,1.027000
327,445,1.495000
327,448,1.006000
328,230,1.678000
328,231,1.092000
328,232,3.068000
328,233,5.665000
328,234,4.405000
328,235,3.737000
328,236,5.191000
328,237,4.578000
328,239,3.666000
328,241,2.124000
328,242,2.997000
328,243,1.351000
328,244,1.399000
328,245,1.576000
328,251,1.219000
328,252,1.244000
328,253,1.329000
328,254,1.541000
328,258,1.358000
328,259,1.444000
328,260,3.855000
328,261,1.836000
328,315,2.364000
328,317,1.911000
328,318,1.279000
328,319,1.906000
328,320,1.249000
328,321,2.754000
328,324,2.269000
328,325,7.568000
328,326,4.146000
328,327,6.290000
328,329,11.560000
328,330,8.163000
328,331,8.731000
328,332,5.250000
328,333,13.240000
328,334,6.887000
328,335,11.061000
328,343,1.073000
328,382,1.106000
328,383,1.121000
329,110,1.146000
329,230,2.106000
329,231,1.217000
329,232,3.453000
329,233,7.086000
329,234,5.517000
329,235,4.540000
329,236,5.097000
329,237,4.177000
329,239,4.245000
329,240,3.058000
329,241,1.797000
329,242,6.901000
329,243,1.324000
329,244,2.626000
329,245,1.242000
329,248,1.434000
329,250,1.750000
329,251,2.508000
329,252,3.248000
329,253,1.197000
329,254,4.444000
329,260,3.384000
329,261,4.461000
329,299,2.615000
329,301,1.609000
329,306,1.057000
329,307,1.998000
329,308,1.770000
329,309,1.169000
329,313,1.703000
329,315,3.141000
329,316,1.071000
329,317,1.834000
329,318,1.567000
329,319,1.928000
329,320,1.755000
329,321,3.284000
329,324,2.944000
329,325,8.254000
329,326,10.414000
329,327,10.658000
329,328,9.102000
329,330,10.822000
329,331,11.457000
329,332,5.610000
329,333,24.101000
329,334,13.018000
329,335,16.607000
329,336,1.051000
329,337,1.316000
329,340,1.613000
329,341,1.429000
329,343,1.265000
329,382,1.236000
329,383,1.378000
329,445,1.444000
330,110,1.133000
330,139,1.074000
330,154,1.039000
330,209,1.044000
330,213,1.072000
330,215,1.071000
330,220,1.036000
330,228,1.054000
330,230,2.060000
330,232,3.147000
330,233,6.959000
330,234,7.873000
330,235,4.430000
330,236,4.389000
330,237,3.132000
330,239,8.762000
330,240,2.305000
330,241,3.927000
330,242,5.448000
330,243,2.106000
330,244,1.878000
330,245,2.198000
330,247,2.658000
330,248,1.413000
330,249,2.455000
330,250,1.617000
330,251,4.581000
330,252,2.919000
330,253,2.786000
330,254,3.196000
330,262,1.104000
330,297,1.343000
330,298,2.272000
330,299,3.830000
330,300,1.876000
330,301,3.047000
330,302,1.750000
330,304,2.289000
330,305,1.332000
330,306,2.134000
330,307,3.126000
330,308,4.152000
330,309,1.491000
330,313,2.875000
330,314,1.230000
330,315,3.435000
330,316,1.398000
330,317,1.568000
330,318,1.700000
330,319,1.750000
330,320,2.031000
330,321,3.473000
330,324,2.489000
330,325,5.555000
330,326,14.531000
330,327,8.945000
330,328,8.393000
330,329,13.333000
330,331,11.326000
330,332,6.775000
330,333,30.980000
330,334,16.871000
330,335,18.791000
330,336,1.226000
330,337,2.566000
330,338,1.043000
330,340,2.112000
330,341,2.420000
330,343,2.154000
330,382,1.149000
330,383,1.483000
330,393,1.273000
330,438,1.055000
330,445,1.707000
330,448,1.223000
331,230,1.235000
331,232,1.626000
331,233,4.829000
331,234,5.250000
331,235,3.190000
331,236,3.021000
331,237,2.047000
331,239,2.924000
331,240,1.627000
331,241,1.332000
331,242,5.148000
331,244,1.015000
331,247,1.077000
331,248,1.454000
331,250,1.484000
331,251,2.646000
331,252,2.761000
331,254,4.124000
331,297,1.189000
331,298,1.406000
331,299,3.333000
331,300,1.244000
331,301,2.799000
331,302,1.123000
331,304,1.815000
331,305,1.274000
331,306,1.489000
331,307,2.849000
331,308,3.337000
331,309,1.729000
331,313,3.331000
331,314,1.099000
331,315,3.203000
331,316,1.300000
331,317,1.893000
331,318,1.528000
331,319,1.764000
331,320,2.043000
331,321,3.718000
331,323,1.197000
331,324,2.262000
331,325,5.261000
331,326,11.281000
331,327,10.295000
331,328,6.900000
331,329,11.612000
331,330,9.208000
331,332,5.336000
331,333,24.677000
331,334,14.906000
331,335,11.183000
331,336,1.719000
331,337,1.853000
331,338,1.659000
331,340,2.930000
331,341,2.066000
331,343,2.033000
331,344,1.129000
331,346,1.187000
331,356,1.036000
331,357,1.522000
331,369,1.377000
331,374,1.548000
331,379,1.442000
331,381,1.001000
331,382,2.036000
331,383,2.458000
331,445,1.456000
332,232,1.313000
332,233,3.451000
332,234,3.335000
332,235,2.487000
332,236,2.830000
332,237,2.311000
332,239,2.441000
332,241,1.469000
332,242,2.100000
332,251,1.421000
332,252,1.035000
332,253,1.035000
332,254,1.409000
332,299,1.071000
332,307,1.049000
332,308,1.619000
332,313,1.141000
332,315,2.085000
332,317,1.792000
332,319,1.541000
332,320,1.339000
332,321,2.965000
332,324,1.868000
332,325,4.668000
332,326,5.211000
332,327,5.745000
332,328,5.327000
332,329,7.600000
332,330,6.683000
332,331,7.177000
332,333,14.464000
332,334,7.840000
332,335,10.741000
332,337,1.425000
332,340,1.263000
332,341,1.588000
332,343,1.782000
332,382,1.784000
332,383,2.043000
333,2,1.654000
333,11,1.317000
333,26,1.607000
333,30,1.015000
333,43,1.016000
333,52,1.135000
333,55,1.824000
333,68,1.848000
333,94,1.080000
333,104,1.339000
333,107,1.088000
333,110,2.167000
333,112,1.339000
333,115,1.191000
333,120,1.285000
333,139,1.908000
333,147,1.330000
333,152,1.216000
333,153,1.107000
333,154,1.876000
333,170,1.427000
333,175,1.360000
333,180,1.518000
333,185,1.480000
333,190,1.658000
333,194,4.752000
333,195,4.112000
333,196,4.660000
333,204,1.650000
333,207,1.740000
333,208,1.250000
333,209,3.750000
333,210,4.896000
333,211,4.328000
333,212,2.149000
333,213,3.883000
333,214,2.284000
333,215,4.254000
333,219,1.249000
333,220,2.193000
333,221,1.430000
333,223,2.371000
333,226,1.271000
333,227,1.144000
333,228,2.168000
333,229,1.118000
333,230,1.844000
333,232,1.986000
333,233,8.075000
333,234,11.152000
333,235,5.040000
333,236,3.550000
333,237,1.841000
333,239,7.081000
333,240,3.399000
333,241,3.125000
333,242,10.357000
333,245,1.258000
333,247,4.178000
333,248,4.297000
333,249,3.004000
333,250,3.922000
333,251,7.574000
333,252,6.707000
333,253,2.422000
333,254,9.922000
333,259,1.064000
333,260,1.008000
333,262,1.512000
333,263,1.154000
333,268,2.179000
333,269,1.888000
333,270,9.252000
333,271,6.037000
333,272,9.545000
333,275,1.251000
333,284,1.035000
333,288,1.465000
333,290,1.068000
333,291,2.779000
333,292,2.877000
333,293,2.955000
333,294,3.837000
333,295,2.095000
333,296,2.269000
333,297,6.351000
333,298,5.119000
333,299,10.339000
333,300,4.318000
333,301,10.952000
333,302,3.670000
333,303,4.373000
333,304,7.546000
333,305,4.709000
333,306,4.653000
333,307,8.596000
333,308,10.690000
333,309,4.843000
333,310,1.772000
333,311,2.557000
333,312,2.491000
333,313,10.372000
333,314,2.598000
333,315,6.402000
333,316,2.917000
333,317,2.441000
333,318,2.800000
333,319,2.412000
333,320,4.158000
333,321,6.552000
333,323,1.901000
333,324,3.078000
333,325,5.510000
333,326,24.548000
333,327,21.016000
333,328,10.898000
333,329,24.514000
333,330,26.022000
333,331,24.776000
333,332,11.190000
333,334,25.204000
333,335,31.590000
333,336,4.397000
333,337,4.889000
333,338,4.606000
333,339,1.195000
333,340,7.208000
333,341,5.066000
333,342,1.460000
333,343,4.524000
333,344,1.976000
333,345,1.800000
333,346,2.785000
333,351,3.908000
333,352,2.089000
333,353,1.560000
333,355,1.434000
333,356,7.370000
333,357,5.454000
333,365,3.909000
333,366,3.767000
333,368,1.085000
333,369,5.212000
333,374,4.689000
333,375,2.702000
333,376,1.379000
333,379,2.938000
333,380,1.126000
333,381,1.115000
333,382,3.345000
333,383,4.602000
333,386,1.489000
333,388,1.158000
333,389,1.279000
333,391,1.737000
333,392,1.601000
333,393,2.317000
333,394,1.555000
333,395,1.474000
333,398,1.183000
333,399,1.023000
333,400,1.099000
333,401,1.636000
333,411,1.069000
333,422,1.265000
333,436,1.423000
333,438,1.901000
333,439,1.387000
333,441,1.696000
333,442,1.121000
333,445,3.611000
333,448,2.434000
333,450,1.270000
333,453,1.050000
333,476,1.314000
333,509,1.536000
334,2,1.204000
334,26,1.153000
334,55,1.332000
334,68,1.342000
334,104,1.143000
334,110,1.574000
334,139,1.485000
334,154,1.283000
334,180,1.116000
334,190,1.136000
334,194,2.321000
334,195,2.246000
334,196,1.710000
334,207,1.086000
334,209,2.333000
334,210,3.284000
334,211,2.896000
334,212,1.404000
334,213,1.659000
334,214,2.014000
334,215,1.914000
334,220,1.428000
334,233,4.333000
334,234,6.467000
334,235,2.891000
334,236,1.940000
334,239,4.865000
334,241,2.816000
334,242,3.844000
334,247,3.701000
334,248,1.579000
334,249,2.600000
334,250,1.299000
334,251,6.382000
334,252,3.153000
334,253,2.393000
334,254,4.098000
334,262,1.470000
334,268,1.351000
334,269,1.912000
334,270,5.654000
334,271,5.034000
334,272,5.917000
334,275,1.128000
334,288,1.340000
334,291,2.093000
334,292,2.294000
334,293,1.986000
334,294,2.728000
334,295,1.427000
334,296,1.581000
334,297,3.769000
334,298,3.960000
334,299,5.986000
334,300,3.769000
334,301,6.817000
334,302,3.038000
334,303,2.694000
334,304,6.476000
334,305,3.026000
334,306,3.487000
334,307,5.183000
334,308,9.616000
334,309,2.473000
334,310,1.955000
334,311,1.837000
334,312,2.499000
334,313,7.173000
334,314,1.370000
334,315,4.997000
334,316,2.248000
334,317,2.172000
334,318,2.048000
334,319,1.994000
334,320,3.224000
334,321,5.478000
334,323,1.910000
334,324,2.106000
334,325,3.628000
334,326,21.265000
334,327,15.450000
334,328,7.015000
334,329,16.732000
334,330,16.707000
334,331,19.081000
334,332,7.871000
334,333,31.098000
334,335,22.005000
334,336,2.790000
334,337,4.776000
334,338,3.238000
334,339,1.656000
334,340,5.102000
334,341,5.066000
334,343,5.065000
334,344,1.380000
334,345,2.373000
334,346,2.579000
334,349,1.012000
334,351,4.202000
334,352,2.913000
334,353,2.683000
334,355,2.600000
334,356,8.904000
334,357,4.718000
334,363,3.144000
334,365,6.725000
334,366,3.790000
334,368,2.635000
334,369,5.601000
334,370,2.129000
334,374,5.127000
334,375,3.916000
334,376,4.058000
334,379,3.488000
334,380,1.829000
334,381,1.700000
334,382,3.497000
334,383,4.793000
334,391,1.235000
334,392,1.055000
334,393,1.654000
334,394,1.019000
334,395,1.050000
334,401,1.118000
334,422,1.036000
334,436,1.009000
334,438,1.344000
334,445,2.002000
334,448,1.447000
334,476,1.024000
334,509,1.069000
335,55,1.015000
335,68,1.105000
335,110,1.191000
335,139,1.094000
335,147,1.079000
335,154,1.439000
335,170,1.109000
335,175,1.008000
335,185,1.229000
335,190,1.315000
335,209,1.127000
335,210,1.389000
335,213,1.426000
335,215,1.893000
335,230,1.188000
335,232,1.639000
335,233,5.470000
335,234,7.825000
335,235,4.017000
335,236,3.545000
335,237,2.359000
335,239,3.705000
335,240,1.881000
335,241,1.869000
335,242,6.552000
335,247,1.837000
335,248,2.132000
335,249,1.383000
335,250,2.006000
335,251,3.489000
335,252,3.129000
335,253,1.442000
335,254,6.032000
335,262,1.006000
335,272,1.892000
335,291,1.396000
335,292,1.314000
335,293,1.033000
335,294,1.505000
335,297,2.649000
335,298,2.392000
335,299,5.359000
335,300,2.087000
335,301,4.825000
335,302,2.085000
335,303,2.207000
335,304,4.088000
335,305,2.422000
335,306,2.864000
335,307,5.267000
335,308,6.728000
335,309,3.208000
335,311,1.741000
335,312,1.627000
335,313,7.023000
335,314,1.491000
335,315,4.701000
335,316,2.224000
335,317,3.231000
335,318,2.541000
335,319,2.710000
335,320,3.454000
335,321,6.767000
335,323,2.219000
335,324,2.866000
335,325,4.709000
335,326,16.420000
335,327,13.833000
335,328,9.066000
335,329,17.531000
335,330,15.673000
335,331,11.660000
335,332,8.370000
335,333,32.789000
335,334,17.817000
335,336,2.924000
335,337,3.594000
335,338,3.672000
335,339,1.030000
335,340,5.852000
335,341,4.003000
335,342,1.398000
335,343,4.247000
335,344,2.242000
335,345,1.845000
335,346,2.824000
335,352,1.069000
335,356,4.596000
335,357,3.410000
335,365,3.033000
335,366,2.968000
335,368,1.400000
335,369,4.327000
335,370,1.243000
335,374,2.962000
335,375,2.821000
335,376,2.615000
335,379,3.500000
335,380,1.928000
335,381,2.184000
335,382,4.865000
335,383,6.086000
335,386,1.144000
335,389,1.021000
335,391,1.381000
335,392,1.254000
335,393,1.762000
335,394,1.240000
335,395,1.157000
335,401,1.241000
335,436,1.112000
335,438,1.516000
335,439,1.088000
335,441,1.339000
335,445,2.876000
335,448,1.943000
335,509,1.210000
336,195,3.980000
336,207,1.379000
336,209,2.174000
336,210,3.944000
336,211,3.267000
336,212,1.807000
336,213,2.475000
336,214,1.892000
336,215,4.024000
336,223,1.077000
336,233,1.297000
336,234,4.185000
336,235,1.235000
336,247,1.941000
336,249,1.048000
336,251,3.397000
336,252,1.015000
336,254,1.961000
336,268,1.953000
336,269,1.921000
336,270,4.277000
336,271,4.267000
336,272,5.195000
336,275,1.135000
336,291,1.869000
336,292,1.077000
336,293,1.186000
336,295,1.021000
336,297,2.676000
336,298,1.300000
336,299,2.708000
336,300,1.349000
336,301,3.385000
336,302,1.172000
336,303,2.002000
336,304,3.524000
336,305,1.793000
336,306,1.753000
336,307,3.170000
336,308,4.540000
336,309,1.760000
336,311,1.881000
336,312,1.636000
336,313,4.287000
336,314,1.191000
336,315,2.555000
336,316,1.456000
336,317,1.242000
336,318,1.033000
336,320,2.039000
336,321,3.631000
336,323,1.486000
336,326,2.105000
336,327,1.303000
336,329,1.250000
336,330,1.411000
336,331,2.001000
336,333,5.006000
336,334,3.318000
336,335,3.132000
336,337,6.428000
336,338,10.866000
336,339,4.775000
336,340,12.954000
336,341,8.442000
336,342,4.638000
336,343,11.900000
336,344,6.556000
336,345,7.083000
336,346,13.756000
336,351,1.104000
336,352,1.013000
336,355,1.042000
336,356,3.008000
336,365,3.342000
336,366,2.401000
336,368,2.603000
336,369,1.879000
336,370,2.316000
336,373,1.195000
336,374,1.313000
336,375,1.287000
336,379,2.565000
336,380,2.135000
336,382,3.701000
336,383,3.038000
336,386,1.853000
336,441,1.010000
336,442,1.045000
336,445,2.189000
336,448,1.725000
337,55,1.022000
337,68,1.048000
337,110,1.201000
337,195,3.822000
337,209,2.375000
337,210,4.080000
337,211,3.142000
337,212,1.417000
337,213,2.290000
337,214,2.969000
337,215,2.971000
337,216,1.173000
337,223,1.134000
337,233,5.385000
337,234,5.119000
337,235,3.499000
337,242,3.758000
337,247,1.282000
337,248,2.212000
337,250,1.390000
337,251,4.053000
337,252,3.678000
337,254,5.644000
337,262,1.016000
337,268,1.265000
337,269,1.298000
337,270,4.409000
337,271,2.441000
337,272,5.245000
337,291,1.673000
337,293,1.183000
337,294,1.024000
337,297,1.937000
337,298,1.904000
337,299,2.929000
337,300,2.095000
337,301,3.829000
337,302,1.565000
337,303,1.472000
337,304,3.773000
337,305,1.684000
337,306,2.156000
337,307,2.850000
337,308,6.007000
337,309,1.240000
337,310,1.333000
337,311,1.277000
337,312,1.740000
337,313,4.576000
337,315,3.374000
337,316,1.315000
337,317,1.699000
337,318,1.287000
337,319,1.295000
337,320,2.378000
337,321,4.083000
337,323,1.684000
337,326,2.651000
337,327,1.855000
337,329,1.850000
337,330,1.950000
337,331,2.526000
337,333,6.178000
337,334,3.515000
337,335,4.338000
337,336,5.857000
337,338,11.696000
337,339,6.597000
337,340,13.394000
337,341,11.206000
337,342,3.572000
337,343,17.785000
337,344,5.342000
337,345,10.038000
337,346,11.923000
337,351,1.073000
337,356,1.525000
337,357,1.255000
337,365,2.139000
337,366,1.971000
337,368,1.789000
337,369,1.369000
337,370,1.619000
337,374,1.977000
337,375,1.345000
337,376,1.228000
337,379,2.078000
337,380,1.887000
337,382,3.551000
337,383,2.678000
337,441,1.048000
337,445,2.199000
337,448,1.085000
338,26,1.038000
338,55,1.191000
338,68,1.198000
338,110,1.411000
338,139,1.057000
338,209,1.073000
338,210,3.710000
338,211,2.185000
338,212,1.076000
338,213,1.657000
338,214,1.345000
338,215,3.037000
338,234,1.256000
338,247,1.352000
338,251,3.665000
338,254,1.124000
338,268,2.144000
338,269,2.256000
338,270,4.429000
338,271,3.050000
338,272,5.346000
338,284,1.003000
338,291,1.831000
338,292,1.076000
338,293,1.112000
338,297,2.234000
338,298,1.097000
338,299,2.565000
338,300,1.499000
338,301,3.897000
338,302,1.020000
338,303,1.817000
338,304,3.199000
338,305,1.905000
338,306,1.613000
338,307,2.973000
338,308,5.212000
338,309,2.123000
338,310,1.022000
338,311,1.791000
338,312,1.712000
338,313,5.547000
338,314,1.195000
338,315,2.656000
338,316,1.437000
338,317,1.156000
338,320,2.194000
338,321,3.311000
338,323,1.663000
338,326,1.905000
338,331,1.644000
338,333,4.443000
338,334,3.162000
338,335,3.354000
338,336,9.712000
338,337,11.581000
338,339,4.471000
338,340,16.047000
338,341,13.008000
338,342,6.907000
338,343,14.987000
338,344,8.556000
338,345,10.151000
338,346,20.055000
338,351,1.980000
338,353,1.767000
338,355,2.061000
338,356,2.541000
338,357,1.752000
338,363,2.247000
338,364,1.570000
338,365,4.447000
338,366,2.828000
338,368,3.404000
338,369,2.108000
338,370,3.227000
338,371,1.329000
338,373,2.068000
338,374,3.184000
338,375,2.307000
338,376,2.413000
338,377,1.620000
338,378,1.112000
338,379,3.090000
338,380,2.781000
338,381,1.180000
338,382,3.967000
338,383,3.304000
338,386,3.112000
338,422,2.473000
338,427,2.157000
338,434,1.601000
338,436,1.147000
338,445,1.819000
338,448,1.389000
339,210,1.150000
339,270,1.939000
339,272,2.562000
339,301,1.260000
339,304,1.586000
339,308,2.691000
339,313,1.977000
339,321,1.261000
339,333,1.079000
339,334,1.561000
339,336,4.211000
339,337,6.452000
339,338,4.336000
339,340,8.058000
339,341,7.571000
339,342,1.959000
339,343,8.750000
339,344,2.508000
339,345,6.406000
339,346,7.637000
339,356,1.813000
339,363,1.336000
339,364,1.112000
339,365,2.140000
339,366,1.450000
339,368,1.991000
339,370,1.892000
339,373,1.070000
339,374,1.186000
339,375,1.199000
339,376,1.395000
339,379,1.335000
339,380,1.422000
339,382,1.781000
339,383,1.280000
339,386,2.017000
339,419,1.234000
339,422,3.798000
339,445,1.007000
340,2,1.191000
340,26,1.382000
340,55,1.585000
340,68,1.629000
340,110,1.896000
340,112,1.167000
340,120,1.096000
340,139,1.433000
340,180,1.056000
340,196,1.170000
340,209,1.462000
340,210,4.019000
340,211,1.769000
340,212,1.294000
340,213,2.492000
340,214,2.002000
340,215,4.144000
340,233,1.391000
340,234,4.193000
340,235,1.539000
340,247,2.233000
340,251,5.698000
340,252,1.903000
340,254,2.240000
340,262,1.216000
340,269,1.707000
340,270,4.350000
340,272,5.654000
340,284,1.101000
340,288,1.186000
340,291,2.252000
340,292,1.382000
340,293,1.352000
340,294,1.241000
340,295,1.108000
340,297,2.750000
340,298,1.634000
340,299,3.896000
340,300,2.106000
340,301,5.179000
340,302,1.607000
340,303,2.408000
340,304,4.572000
340,305,2.535000
340,306,2.478000
340,307,4.379000
340,308,7.544000
340,309,3.099000
340,310,1.357000
340,311,2.646000
340,312,2.318000
340,313,8.309000
340,314,1.920000
340,315,4.455000
340,316,2.382000
340,317,2.419000
340,318,1.835000
340,319,1.566000
340,320,3.685000
340,321,5.880000
340,322,1.004000
340,323,2.701000
340,326,3.638000
340,327,1.376000
340,329,1.385000
340,330,2.441000
340,331,2.426000
340,332,1.697000
340,333,6.003000
340,334,6.408000
340,335,4.418000
340,336,11.658000
340,337,13.483000
340,338,16.176000
340,339,8.443000
340,341,14.084000
340,342,9.250000
340,343,19.483000
340,344,12.850000
340,345,14.917000
340,346,26.623000
340,351,1.919000
340,353,1.644000
340,355,2.091000
340,356,3.033000
340,357,2.104000
340,363,2.101000
340,364,1.434000
340,365,5.280000
340,366,3.406000
340,368,3.959000
340,369,2.834000
340,370,3.828000
340,371,1.583000
340,373,2.537000
340,374,3.777000
340,375,2.962000
340,376,2.985000
340,377,2.139000
340,378,1.482000
340,379,4.568000
340,380,4.063000
340,381,2.055000
340,382,6.644000
340,383,5.423000
340,385,1.007000
340,386,4.149000
340,398,1.106000
340,400,1.035000
340,401,1.135000
340,404,1.001000
340,427,1.559000
340,435,1.081000
340,436,1.018000
340,437,1.041000
340,441,1.333000
340,442,1.260000
340,444,1.012000
340,445,2.859000
340,448,2.083000
340,450,1.136000
341,26,1.040000
341,55,1.171000
341,68,1.204000
341,110,1.396000
341,139,1.000000
341,210,2.286000
341,213,1.446000
341,214,1.852000
341,215,2.288000
341,233,4.634000
341,234,4.972000
341,235,3.428000
341,236,1.021000
341,242,3.194000
341,248,1.614000
341,251,3.238000
341,252,2.917000
341,254,4.798000
341,262,1.161000
341,270,1.503000
341,272,2.961000
341,291,1.459000
341,297,1.542000
341,298,1.457000
341,299,2.646000
341,300,1.840000
341,301,3.239000
341,302,1.407000
341,303,1.368000
341,304,3.489000
341,305,1.585000
341,306,2.123000
341,307,2.881000
341,308,6.134000
341,309,1.702000
341,310,1.307000
341,311,1.476000
341,312,1.820000
341,313,5.051000
341,314,1.355000
341,315,3.839000
341,316,1.487000
341,317,2.345000
341,318,1.636000
341,319,1.667000
341,320,3.006000
341,321,5.036000
341,323,2.220000
341,326,2.980000
341,327,1.317000
341,328,1.000000
341,329,1.512000
341,330,2.366000
341,331,2.117000
341,332,1.603000
341,333,5.011000
341,334,5.078000
341,335,3.701000
341,336,7.722000
341,337,11.079000
341,338,13.199000
341,339,7.655000
341,340,14.056000
341,342,4.802000
341,343,15.820000
341,344,7.426000
341,345,12.478000
341,346,15.999000
341,356,2.156000
341,357,1.035000
341,363,1.018000
341,365,2.658000
341,366,2.120000
341,368,2.182000
341,369,1.721000
341,370,2.194000
341,373,1.383000
341,374,2.413000
341,375,1.876000
341,376,1.907000
341,377,1.265000
341,379,3.100000
341,380,2.824000
341,381,1.583000
341,382,5.173000
341,383,4.042000
341,386,2.333000
341,441,1.179000
341,445,2.468000
341,448,1.321000
342,308,1.319000
342,313,2.028000
342,315,1.350000
342,317,1.088000
342,321,2.230000
342,323,1.088000
342,334,1.517000
342,336,4.417000
342,337,3.569000
342,338,7.416000
342,339,2.037000
342,340,9.853000
342,341,4.776000
342,343,4.278000
342,344,4.321000
342,345,2.338000
342,346,7.863000
342,356,1.086000
342,365,1.109000
342,366,1.044000
342,368,1.423000
342,370,1.481000
342,379,1.256000
342,380,1.842000
342,382,3.101000
342,383,1.468000
342,386,3.022000
342,388,1.142000
342,392,1.124000
342,427,1.074000
343,2,1.129000
343,26,1.269000
343,55,1.506000
343,68,1.480000
343,110,1.775000
343,112,1.066000
343,139,1.239000
343,180,1.010000
343,196,1.107000
343,233,2.503000
343,234,3.346000
343,235,2.653000
343,242,1.388000
343,251,2.701000
343,252,1.950000
343,254,2.575000
343,262,1.301000
343,291,1.034000
343,299,1.748000
343,300,1.306000
343,301,2.222000
343,302,1.010000
343,304,2.462000
343,305,1.037000
343,306,1.797000
343,307,2.271000
343,308,5.426000
343,309,1.418000
343,310,1.199000
343,311,1.264000
343,312,1.664000
343,313,4.391000
343,314,1.420000
343,315,4.341000
343,316,1.780000
343,317,3.032000
343,318,1.706000
343,319,2.078000
343,320,3.057000
343,321,5.773000
343,323,2.841000
343,326,2.266000
343,328,1.045000
343,329,1.227000
343,330,1.981000
343,331,1.915000
343,332,1.694000
343,333,4.130000
343,334,4.772000
343,335,3.666000
343,336,10.540000
343,337,17.097000
343,338,14.614000
343,339,8.597000
343,340,18.694000
343,341,15.381000
343,342,4.134000
343,344,7.121000
343,345,14.092000
343,346,19.254000
343,356,1.834000
343,357,1.010000
343,363,1.097000
343,365,2.354000
343,366,2.084000
343,368,2.340000
343,369,1.539000
343,370,2.534000
343,373,1.827000
343,374,3.138000
343,375,2.393000
343,376,3.109000
343,377,1.958000
343,378,2.146000
343,379,3.443000
343,380,3.772000
343,381,2.022000
343,382,6.692000
343,383,4.585000
343,385,1.577000
343,386,3.742000
343,387,1.015000
343,388,1.217000
343,392,1.025000
343,441,1.152000
343,445,2.380000
343,448,1.120000
344,308,1.422000
344,313,2.060000
344,315,2.138000
344,317,1.902000
344,319,1.215000
344,320,1.443000
344,321,3.335000
344,323,1.137000
344,333,1.269000
344,334,1.930000
344,335,1.386000
344,336,5.901000
344,337,5.116000
344,338,8.638000
344,339,2.501000
344,340,12.867000
344,341,7.080000
344,342,4.058000
344,343,7.060000
344,345,5.851000
344,346,12.676000
344,368,1.058000
344,370,1.253000
344,374,1.369000
344,375,1.120000
344,376,1.686000
344,377,1.141000
344,378,1.495000
344,379,1.684000
344,380,2.357000
344,381,1.132000
344,382,3.701000
344,383,1.590000
344,385,1.105000
344,386,3.065000
344,388,1.445000
344,392,1.745000
345,110,1.100000
345,301,1.051000
345,304,1.511000
345,307,1.148000
345,308,3.467000
345,312,1.204000
345,313,3.026000
345,315,2.126000
345,316,1.090000
345,317,1.473000
345,320,1.819000
345,321,3.225000
345,323,1.729000
345,333,1.745000
345,334,2.342000
345,335,1.677000
345,336,6.423000
345,337,9.868000
345,338,10.195000
345,339,6.439000
345,340,14.739000
345,341,12.407000
345,342,2.327000
345,343,14.412000
345,344,6.077000
345,346,9.479000
345,356,1.833000
345,363,1.152000
345,364,1.051000
345,365,2.920000
345,366,1.842000
345,368,2.603000
345,369,1.512000
345,370,2.669000
345,371,1.308000
345,373,2.177000
345,374,2.293000
